2.560000000000000000e+02,9.450000000000000622e-01,1.507306098937988368e-04,1.303434371948242228e-05
2.560000000000000000e+02,9.500000000000000666e-01,1.238965988159179612e-04,1.104593276977539022e-05
2.560000000000000000e+02,9.550000000000000711e-01,1.334524154663085959e-04,1.110792160034179769e-05
2.560000000000000000e+02,9.600000000000000755e-01,1.225519180297851519e-04,1.117229461669921861e-05
2.560000000000000000e+02,9.650000000000000799e-01,1.097226142883300732e-04,1.048088073730468770e-05
2.560000000000000000e+02,9.700000000000000844e-01,1.235938072204589811e-04,1.090288162231445238e-05
2.560000000000000000e+02,9.750000000000000888e-01,1.075243949890136740e-04,9.901523590087890896e-06
2.560000000000000000e+02,9.800000000000000933e-01,1.289033889770507737e-04,1.514911651611328105e-05
2.560000000000000000e+02,9.850000000000000977e-01,1.088762283325195372e-04,9.396076202392577312e-06
2.560000000000000000e+02,9.900000000000001021e-01,1.035952568054199197e-04,9.238719940185546875e-06
2.560000000000000000e+02,9.950000000000001066e-01,1.044774055480956982e-04,9.756088256835937907e-06
5.120000000000000000e+02,9.300000000000000488e-01,1.689243316650390582e-04,2.825021743774413941e-05
5.120000000000000000e+02,9.350000000000000533e-01,1.645970344543457042e-04,2.825736999511718655e-05
5.120000000000000000e+02,9.400000000000000577e-01,1.680660247802734277e-04,2.830266952514648288e-05
5.120000000000000000e+02,9.450000000000000622e-01,1.665258407592773524e-04,2.833604812622070177e-05
5.120000000000000000e+02,9.500000000000000666e-01,1.675677299499511816e-04,2.827882766723632799e-05
5.120000000000000000e+02,9.550000000000000711e-01,1.587224006652832075e-04,2.733230590820312514e-05
5.120000000000000000e+02,9.600000000000000755e-01,1.553058624267578071e-04,2.707719802856445150e-05
5.120000000000000000e+02,9.650000000000000799e-01,1.493215560913085829e-04,2.689599990844726617e-05
5.120000000000000000e+02,9.700000000000000844e-01,1.481699943542480534e-04,2.687215805053710788e-05
5.120000000000000000e+02,9.750000000000000888e-01,1.481246948242187435e-04,2.659082412719726590e-05
5.120000000000000000e+02,9.800000000000000933e-01,1.480054855346679622e-04,2.659559249877929620e-05
5.120000000000000000e+02,9.850000000000000977e-01,1.466894149780273416e-04,2.663373947143554538e-05
5.120000000000000000e+02,9.900000000000001021e-01,1.596498489379882823e-04,2.661705017089843764e-05
5.120000000000000000e+02,9.950000000000001066e-01,1.664185523986816385e-04,2.675056457519531318e-05
1.024000000000000000e+03,9.300000000000000488e-01,3.961467742919921745e-04,1.855731010437011773e-04
1.024000000000000000e+03,9.350000000000000533e-01,4.733991622924804514e-04,1.919651031494140549e-04
1.024000000000000000e+03,9.400000000000000577e-01,4.472112655639648459e-04,1.920747756958007823e-04
1.024000000000000000e+03,9.450000000000000622e-01,4.371213912963867361e-04,1.890325546264648470e-04
1.024000000000000000e+03,9.500000000000000666e-01,4.199481010437011957e-04,1.884508132934570215e-04
1.024000000000000000e+03,9.550000000000000711e-01,3.991937637329101367e-04,1.905798912048339898e-04
1.024000000000000000e+03,9.600000000000000755e-01,3.888773918151855317e-04,1.870059967041015658e-04
1.024000000000000000e+03,9.650000000000000799e-01,3.763318061828613390e-04,1.825070381164550803e-04
1.024000000000000000e+03,9.700000000000000844e-01,3.705549240112304753e-04,1.845169067382812402e-04
1.024000000000000000e+03,9.750000000000000888e-01,4.901790618896484462e-04,1.701760292053222613e-04
1.024000000000000000e+03,9.800000000000000933e-01,3.379583358764648438e-04,1.838135719299316471e-04
1.024000000000000000e+03,9.850000000000000977e-01,3.348302841186523698e-04,1.873970031738281250e-04
1.024000000000000000e+03,9.900000000000001021e-01,3.105449676513671832e-04,1.775884628295898470e-04
1.024000000000000000e+03,9.950000000000001066e-01,3.209066390991210981e-04,1.873135566711425727e-04
2.048000000000000000e+03,9.300000000000000488e-01,2.053613662719726458e-03,1.718559265136718715e-03
2.048000000000000000e+03,9.350000000000000533e-01,2.023427486419677925e-03,1.718239784240722587e-03
2.048000000000000000e+03,9.400000000000000577e-01,1.951801776885986285e-03,1.711905002593994141e-03
2.048000000000000000e+03,9.450000000000000622e-01,1.806509494781494184e-03,1.702539920806884826e-03
2.048000000000000000e+03,9.500000000000000666e-01,1.701111793518066302e-03,1.740968227386474523e-03
2.048000000000000000e+03,9.550000000000000711e-01,1.622645854949951146e-03,1.723315715789794844e-03
2.048000000000000000e+03,9.600000000000000755e-01,1.549904346466064557e-03,1.706178188323974505e-03
2.048000000000000000e+03,9.650000000000000799e-01,1.417708396911621137e-03,1.714358329772949210e-03
2.048000000000000000e+03,9.700000000000000844e-01,1.314606666564941328e-03,1.714568138122558611e-03
2.048000000000000000e+03,9.750000000000000888e-01,1.228432655334472674e-03,1.701011657714843845e-03
2.048000000000000000e+03,9.800000000000000933e-01,1.095089912414550859e-03,1.692192554473876884e-03
2.048000000000000000e+03,9.850000000000000977e-01,9.762930870056152084e-04,1.687269210815429705e-03
2.048000000000000000e+03,9.900000000000001021e-01,8.782219886779785633e-04,1.744654178619384688e-03
2.048000000000000000e+03,9.950000000000001066e-01,7.962656021118164540e-04,1.738088130950927665e-03
4.096000000000000000e+03,9.300000000000000488e-01,1.682647466659546037e-02,1.494540929794311440e-02
4.096000000000000000e+03,9.350000000000000533e-01,1.581696271896362166e-02,1.486748218536376905e-02
4.096000000000000000e+03,9.400000000000000577e-01,1.387953281402587967e-02,1.488314628601074274e-02
4.096000000000000000e+03,9.450000000000000622e-01,1.255247592926025425e-02,1.485970973968505845e-02
4.096000000000000000e+03,9.500000000000000666e-01,1.154840469360351486e-02,1.483234882354736266e-02
4.096000000000000000e+03,9.550000000000000711e-01,1.051899433135986342e-02,1.464965581893920912e-02
4.096000000000000000e+03,9.600000000000000755e-01,9.366421699523926406e-03,1.494051456451415960e-02
4.096000000000000000e+03,9.650000000000000799e-01,8.163487911224365581e-03,1.501379251480102622e-02
4.096000000000000000e+03,9.700000000000000844e-01,6.987342834472656458e-03,1.502445936203002964e-02
4.096000000000000000e+03,9.750000000000000888e-01,6.051459312438964809e-03,1.485866069793701123e-02
4.096000000000000000e+03,9.800000000000000933e-01,5.162620544433593403e-03,1.499334812164306724e-02
4.096000000000000000e+03,9.850000000000000977e-01,4.284470081329345460e-03,1.481830835342407178e-02
4.096000000000000000e+03,9.900000000000001021e-01,3.434975147247314436e-03,1.483767747879028397e-02
4.096000000000000000e+03,9.950000000000001066e-01,2.475402355194091832e-03,1.480968236923217718e-02
8.192000000000000000e+03,9.300000000000000488e-01,1.256668162345886131e-01,1.089237880706787065e-01
8.192000000000000000e+03,9.350000000000000533e-01,1.173151707649230935e-01,1.109170436859130832e-01
8.192000000000000000e+03,9.400000000000000577e-01,1.214976382255554266e-01,1.280570673942565962e-01
8.192000000000000000e+03,9.450000000000000622e-01,1.187508869171142595e-01,1.276837348937988337e-01
8.192000000000000000e+03,9.500000000000000666e-01,1.096032977104186984e-01,1.295531940460205034e-01
8.192000000000000000e+03,9.550000000000000711e-01,9.904814720153808094e-02,1.295664119720459084e-01
8.192000000000000000e+03,9.600000000000000755e-01,8.925645828247069646e-02,1.187663221359252924e-01
8.192000000000000000e+03,9.650000000000000799e-01,6.871000051498413197e-02,1.100844168663024925e-01
8.192000000000000000e+03,9.700000000000000844e-01,5.737558364868164396e-02,1.099932956695556657e-01
8.192000000000000000e+03,9.750000000000000888e-01,4.945722579956055021e-02,1.101746845245361317e-01
8.192000000000000000e+03,9.800000000000000933e-01,4.156851291656494390e-02,1.102513813972473139e-01
8.192000000000000000e+03,9.850000000000000977e-01,3.311517715454101451e-02,1.103547048568725569e-01
8.192000000000000000e+03,9.900000000000001021e-01,2.396727561950683441e-02,1.106050705909728954e-01
8.192000000000000000e+03,9.950000000000001066e-01,1.377565145492553635e-02,1.106594038009643538e-01
1.638400000000000000e+04,9.300000000000000488e-01,1.042290840148925701e+00,8.869739651679993120e-01
1.638400000000000000e+04,9.350000000000000533e-01,9.867878580093383256e-01,8.891617751121521085e-01
1.638400000000000000e+04,9.400000000000000577e-01,9.224758434295654563e-01,8.880098748207092552e-01
1.638400000000000000e+04,9.450000000000000622e-01,8.551027941703795987e-01,8.849155426025390181e-01
1.638400000000000000e+04,9.500000000000000666e-01,7.837537574768066451e-01,8.815973687171936302e-01
1.638400000000000000e+04,9.550000000000000711e-01,7.117665672302245783e-01,8.811548066139220925e-01
1.638400000000000000e+04,9.600000000000000755e-01,6.428693890571594016e-01,8.806272101402282670e-01
1.638400000000000000e+04,9.650000000000000799e-01,5.708578777313232377e-01,8.804433131217956898e-01
1.638400000000000000e+04,9.700000000000000844e-01,4.951904988288879372e-01,8.811431765556335671e-01
1.638400000000000000e+04,9.750000000000000888e-01,4.232379937171936168e-01,8.824272418022155451e-01
1.638400000000000000e+04,9.800000000000000933e-01,3.445929217338561945e-01,8.819054937362671431e-01
1.638400000000000000e+04,9.850000000000000977e-01,2.700148916244506925e-01,8.841597318649292436e-01
1.638400000000000000e+04,9.900000000000001021e-01,1.891785502433776800e-01,8.858624410629272194e-01
1.638400000000000000e+04,9.950000000000001066e-01,1.039741611480712868e-01,8.882793712615967285e-01
